City,State,Value,Count,Type,Region
Santa Clara,California,Gunshot,2,Cause,City
Santa Clarita,California,Gunshot,1,Cause,City
Santa Fe,New Mexico,Gunshot,5,Cause,City
Santa Maria,California,Gunshot,4,Cause,City
Santa Monica,California,Gunshot,1,Cause,City
Santa Rosa,California,Gunshot,1,Cause,City
Santa Rosa,California,Vehicle,2,Cause,City
Savannah,Georgia,Gunshot,5,Cause,City
Savannah,Georgia,Vehicle,4,Cause,City
Schenectady,New York,Gunshot,2,Cause,City
Schenectady,New York,Medical emergency,1,Cause,City
Scottsdale,Arizona,Gunshot,8,Cause,City
Scottsdale,Arizona,Tasered,1,Cause,City
Scranton,Pennsylvania,Gunshot,2,Cause,City
Seattle,Washington,Gunshot,8,Cause,City
Seattle,Washington,Vehicle,3,Cause,City
Shreveport,Louisiana,Gunshot,9,Cause,City
Shreveport,Louisiana,Vehicle,1,Cause,City
Silver Spring,Maryland,Gunshot,2,Cause,City
Silver Spring,Maryland,Tasered,1,Cause,City
Silver Spring,Maryland,Vehicle,1,Cause,City
Sioux City,Iowa,Gunshot,1,Cause,City
Sioux City,Iowa,Vehicle,1,Cause,City
Sioux Falls,South Dakota,Gunshot,1,Cause,City
Sioux Falls,South Dakota,Tasered,1,Cause,City
South Bend,Indiana,Gunshot,1,Cause,City
South Bend,Indiana,Vehicle,4,Cause,City
South Gate,California,Gunshot,6,Cause,City
South Gate,California,Vehicle,1,Cause,City
Southfield,Michigan,Gunshot,1,Cause,City
Southfield,Michigan,Vehicle,1,Cause,City
Sparks,Nevada,Gunshot,5,Cause,City
Spokane,Washington,Gunshot,9,Cause,City
Spokane,Washington,Medical emergency,1,Cause,City
Spokane Valley,Washington,Gunshot,2,Cause,City
Spring Hill,Florida,Gunshot,3,Cause,City
Springdale,Arkansas,Gunshot,2,Cause,City
Springfield,Illinois,Gunshot,1,Cause,City
Springfield,Missouri,Gunshot,12,Cause,City
Springfield,Missouri,Vehicle,2,Cause,City
St. Cloud,Minnesota,Tasered,1,Cause,City
St. Joseph,Missouri,Gunshot,3,Cause,City
St. Joseph,Missouri,Tasered,1,Cause,City
St. Louis,Missouri,Gunshot,34,Cause,City
St. Louis,Missouri,Tasered,2,Cause,City
St. Louis,Missouri,Vehicle,6,Cause,City
St. Paul,Minnesota,Gunshot,9,Cause,City
St. Paul,Minnesota,Vehicle,2,Cause,City
St. Petersburg,Florida,Gunshot,5,Cause,City
St. Petersburg,Florida,Tasered,1,Cause,City
Stamford,Connecticut,Gunshot,1,Cause,City
Stockton,California,Gunshot,9,Cause,City
Stockton,California,Tasered,2,Cause,City
Stockton,California,Vehicle,5,Cause,City
Suffolk,Virginia,Gunshot,1,Cause,City
Suffolk,Virginia,Vehicle,1,Cause,City
Sugar Land,Texas,Gunshot,1,Cause,City
Sunnyvale,California,Gunshot,4,Cause,City
Sunnyvale,California,Vehicle,3,Cause,City
Sunrise,Florida,Gunshot,2,Cause,City
Surprise,Arizona,Gunshot,3,Cause,City
Syracuse,New York,Gunshot,3,Cause,City
Syracuse,New York,Vehicle,4,Cause,City
Tacoma,Washington,Gunshot,9,Cause,City
Tacoma,Washington,Vehicle,2,Cause,City
Tallahassee,Florida,Gunshot,5,Cause,City
Tallahassee,Florida,Tasered,1,Cause,City
Tallahassee,Florida,Vehicle,1,Cause,City
Tampa,Florida,Gunshot,9,Cause,City
Tampa,Florida,Tasered,1,Cause,City
Tampa,Florida,Vehicle,2,Cause,City
Temecula,California,Gunshot,3,Cause,City
Tempe,Arizona,Gunshot,9,Cause,City
Temple,Texas,Gunshot,3,Cause,City
Thornton,Colorado,Gunshot,1,Cause,City
Thornton,Colorado,Tasered,1,Cause,City
Thousand Oaks,California,Gunshot,1,Cause,City
Toledo,Ohio,Gunshot,6,Cause,City
Toledo,Ohio,Vehicle,1,Cause,City
Toms River,New Jersey,Gunshot,2,Cause,City
Topeka,Kansas,Gunshot,8,Cause,City
Topeka,Kansas,Vehicle,3,Cause,City
Torrance,California,Gunshot,3,Cause,City
Torrance,California,Vehicle,1,Cause,City
Trenton,New Jersey,Gunshot,3,Cause,City
Troy,Michigan,Gunshot,1,Cause,City
Tucson,Arizona,Gunshot,30,Cause,City
Tucson,Arizona,Vehicle,2,Cause,City
Tulsa,Oklahoma,Gunshot,20,Cause,City
Tulsa,Oklahoma,Tasered,3,Cause,City
Tulsa,Oklahoma,Vehicle,6,Cause,City
Turlock,California,Gunshot,1,Cause,City
Tuscaloosa,Alabama,Gunshot,1,Cause,City
Tuscaloosa,Alabama,Medical emergency,1,Cause,City
Tuscaloosa,Alabama,Tasered,1,Cause,City
Tustin,California,Gunshot,1,Cause,City
Tyler,Texas,Gunshot,1,Cause,City
Tyler,Texas,Vehicle,1,Cause,City
Union City,California,Gunshot,1,Cause,City
Union City,New Jersey,Gunshot,1,Cause,City
Vacaville,California,Gunshot,1,Cause,City
Vallejo,California,Gunshot,3,Cause,City
Vancouver,Washington,Gunshot,4,Cause,City
Victoria,Texas,Gunshot,3,Cause,City
Victorville,California,Gunshot,1,Cause,City
Victorville,California,Medical emergency,1,Cause,City
Virginia Beach,Virginia,Gunshot,3,Cause,City
Virginia Beach,Virginia,Vehicle,1,Cause,City
Visalia,California,Gunshot,5,Cause,City
Vista,California,Gunshot,2,Cause,City
Waco,Texas,Gunshot,14,Cause,City
Waldorf,Maryland,Gunshot,1,Cause,City
Waldorf,Maryland,Vehicle,1,Cause,City
Warner Robins,Georgia,Vehicle,1,Cause,City
Warren,Michigan,Gunshot,1,Cause,City
Waterbury,Connecticut,Gunshot,1,Cause,City
Waterbury,Connecticut,Vehicle,1,Cause,City
Waukesha,Wisconsin,Gunshot,1,Cause,City
West Jordan,Utah,Gunshot,3,Cause,City
West Palm Beach,Florida,Gunshot,2,Cause,City
West Valley City,Utah,Gunshot,1,Cause,City
Westminster,California,Gunshot,1,Cause,City
Westminster,Colorado,Gunshot,9,Cause,City
Westminster,Colorado,Vehicle,3,Cause,City
Whittier,California,Asphyxiated/Restrained,1,Cause,City
Whittier,California,Gunshot,3,Cause,City
Wichita,Kansas,Gunshot,8,Cause,City
Wichita,Kansas,Vehicle,4,Cause,City
Wichita Falls,Texas,Gunshot,1,Cause,City
Wichita Falls,Texas,Medical emergency,1,Cause,City
Wilmington,Delaware,Gunshot,5,Cause,City
Wilmington,Delaware,Vehicle,1,Cause,City
Wilmington,North Carolina,Vehicle,1,Cause,City
Winston-Salem,North Carolina,Gunshot,1,Cause,City
Winston-Salem,North Carolina,Vehicle,2,Cause,City
Worcester,Massachusetts,Tasered,1,Cause,City
Wyoming,Michigan,Gunshot,4,Cause,City
Yakima,Washington,Gunshot,3,Cause,City
Yonkers,New York,Gunshot,2,Cause,City
Yorba Linda,California,Gunshot,1,Cause,City
Yuba City,California,Gunshot,1,Cause,City
Yuma,Arizona,Gunshot,3,Cause,City
,Alabama,Gunshot,29,Cause,State
,Alabama,Medical emergency,1,Cause,State
,Alabama,Tasered,2,Cause,State
,Alabama,Vehicle,12,Cause,State
,Alaska,Gunshot,12,Cause,State
,Arizona,Asphyxiated/Restrained,1,Cause,State
,Arizona,Gunshot,159,Cause,State
,Arizona,Tasered,2,Cause,State
,Arizona,Vehicle,10,Cause,State
,Arkansas,Gunshot,15,Cause,State
,Arkansas,Medical emergency,1,Cause,State
,Arkansas,Vehicle,3,Cause,State
,California,Asphyxiated/Restrained,9,Cause,State
,California,Gunshot,436,Cause,State
,California,Medical emergency,5,Cause,State
,California,Tasered,17,Cause,State
,California,Vehicle,73,Cause,State
,Colorado,Gunshot,97,Cause,State
,Colorado,Tasered,3,Cause,State
,Colorado,Vehicle,6,Cause,State
,Connecticut,Gunshot,5,Cause,State
,Connecticut,Tasered,1,Cause,State
,Connecticut,Vehicle,12,Cause,State
,Delaware,Gunshot,5,Cause,State
,Delaware,Vehicle,1,Cause,State
,Florida,Asphyxiated/Restrained,3,Cause,State
,Florida,Gunshot,159,Cause,State
,Florida,Medical emergency,1,Cause,State
,Florida,Tasered,6,Cause,State
,Florida,Vehicle,19,Cause,State
,Georgia,Asphyxiated/Restrained,1,Cause,State
,Georgia,Gunshot,28,Cause,State
,Georgia,Tasered,1,Cause,State
,Georgia,Vehicle,20,Cause,State
,Idaho,Gunshot,4,Cause,State
,Idaho,Vehicle,1,Cause,State
,Illinois,Asphyxiated/Restrained,1,Cause,State
,Illinois,Gunshot,51,Cause,State
,Illinois,Vehicle,22,Cause,State
,Indiana,Gunshot,21,Cause,State
,Indiana,Medical emergency,1,Cause,State
,Indiana,Vehicle,10,Cause,State
,Iowa,Gunshot,8,Cause,State
,Iowa,Vehicle,5,Cause,State
,Kansas,Gunshot,26,Cause,State
,Kansas,Medical emergency,1,Cause,State
,Kansas,Tasered,1,Cause,State
,Kansas,Vehicle,14,Cause,State
,Louisiana,Gunshot,38,Cause,State
,Louisiana,Tasered,3,Cause,State
,Louisiana,Vehicle,10,Cause,State
,Maine,Gunshot,1,Cause,State
,Maryland,Gunshot,22,Cause,State
,Maryland,Medical emergency,1,Cause,State
,Maryland,Tasered,1,Cause,State
,Maryland,Vehicle,7,Cause,State
,Massachusetts,Gunshot,15,Cause,State
,Massachusetts,Tasered,2,Cause,State
,Michigan,Gunshot,30,Cause,State
,Michigan,Medical emergency,1,Cause,State
,Michigan,Tasered,1,Cause,State
,Michigan,Vehicle,28,Cause,State
,Minnesota,Gunshot,16,Cause,State
,Minnesota,Tasered,1,Cause,State
,Minnesota,Vehicle,10,Cause,State
,Mississippi,Gunshot,10,Cause,State
,Mississippi,Tasered,1,Cause,State
,Mississippi,Vehicle,6,Cause,State
,Missouri,Gunshot,80,Cause,State
,Missouri,Tasered,3,Cause,State
,Missouri,Vehicle,21,Cause,State
,Montana,Gunshot,9,Cause,State
,Nebraska,Gunshot,22,Cause,State
,Nebraska,Medical emergency,2,Cause,State
,Nebraska,Tasered,1,Cause,State
,Nevada,Asphyxiated/Restrained,1,Cause,State
,Nevada,Gunshot,69,Cause,State
,Nevada,Vehicle,3,Cause,State
,New Hampshire,Gunshot,1,Cause,State
,New Jersey,Gunshot,22,Cause,State
,New Jersey,Vehicle,8,Cause,State
,New Mexico,Gunshot,48,Cause,State
,New Mexico,Tasered,1,Cause,State
,New Mexico,Vehicle,8,Cause,State
,New York,Asphyxiated/Restrained,2,Cause,State
,New York,Gunshot,20,Cause,State
,New York,Medical emergency,1,Cause,State
,New York,Tasered,3,Cause,State
,New York,Vehicle,5,Cause,State
,North Carolina,Gunshot,41,Cause,State
,North Carolina,Vehicle,24,Cause,State
,North Dakota,Gunshot,4,Cause,State
,Ohio,Gunshot,75,Cause,State
,Ohio,Tasered,3,Cause,State
,Ohio,Vehicle,17,Cause,State
,Oklahoma,Asphyxiated/Restrained,1,Cause,State
,Oklahoma,Gunshot,51,Cause,State
,Oklahoma,Tasered,5,Cause,State
,Oklahoma,Vehicle,13,Cause,State
,Oregon,Gunshot,31,Cause,State
,Oregon,Vehicle,4,Cause,State
,Pennsylvania,Gunshot,34,Cause,State
,Pennsylvania,Tasered,3,Cause,State
,Pennsylvania,Vehicle,5,Cause,State
,Rhode Island,Gunshot,3,Cause,State
,Rhode Island,Medical emergency,1,Cause,State
,Rhode Island,Vehicle,1,Cause,State
,South Carolina,Gunshot,13,Cause,State
,South Carolina,Vehicle,8,Cause,State
,South Dakota,Gunshot,6,Cause,State
,South Dakota,Tasered,1,Cause,State
,South Dakota,Vehicle,1,Cause,State
,Tennessee,Asphyxiated/Restrained,1,Cause,State
,Tennessee,Gunshot,36,Cause,State
,Texas,Asphyxiated/Restrained,2,Cause,State
,Texas,Gunshot,304,Cause,State
,Texas,Medical emergency,12,Cause,State
,Texas,Tasered,9,Cause,State
,Texas,Vehicle,38,Cause,State
,Utah,Gunshot,21,Cause,State
,Utah,Tasered,1,Cause,State
,Utah,Vehicle,3,Cause,State
,Virginia,Asphyxiated/Restrained,2,Cause,State
,Virginia,Gunshot,42,Cause,State
,Virginia,Vehicle,8,Cause,State
,Washington,Gunshot,58,Cause,State
,Washington,Medical emergency,1,Cause,State
,Washington,Tasered,2,Cause,State
,Washington,Vehicle,6,Cause,State
,Wisconsin,Gunshot,30,Cause,State
,Wisconsin,Vehicle,8,Cause,State
